Unnamed: 0,Address,Street Name,Zip Code,City,Country,Latitude,Longitude,Rating,Number of Ratings,Place Name,Place ID,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Monday_Open,Monday_Close,Tuesday_Open,Tuesday_Close,Wednesday_Open,Wednesday_Close,Thursday_Open,Thursday_Close,Friday_Open,Friday_Close,Saturday_Open,Saturday_Close,Sunday_Open,Sunday_Close,Canton
235,"Bahnhofpl. 8A, 9000 St. Gallen, Switzerland",Bahnhofpl. 8A,9000,St.,Switzerland,47.4223372,9.3685999,4.3,1021,Coop Supermarkt St. Gallen Bahnhof,ChIJTdsNhkoem0cRQQjpLH0-crQ,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2200.0,800.0,2000.0,St. Gallen
236,"Bohl 6, 9000 St. Gallen, Switzerland",Bohl 6,9000,St.,Switzerland,47.4261947,9.3768933,4.1,1157,Coop Supermarkt City St. Gallen Food,ChIJQd4S_Esem0cRCLjZqteugDs,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,2000.0,800.0,1900.0,800.0,1800.0,,,St. Gallen
237,"Favrestrasse 6, 9016 St. Gallen, Switzerland",Favrestrasse 6,9016,St.,Switzerland,47.4379639,9.4128397,4.4,1447,Coop Supermarkt St. Gallen Gallusmarkt,ChIJiznN6ZIem0cRoiCPG1_eBCQ,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,2100.0,800.0,1900.0,800.0,1700.0,,,St. Gallen
238,"Neugasse 48, 9000 St. Gallen, Switzerland",Neugasse 48,9000,St.,Switzerland,47.4243378,9.3743853,4.2,223,Coop Supermarkt St. Gallen Neugasse,ChIJQd4S_Esem0cRYFeLpyMP4X4,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,700.0,1900.0,700.0,1900.0,700.0,1900.0,700.0,2000.0,700.0,1900.0,700.0,1800.0,,,St. Gallen
239,"Zürcherstrasse 462, 9015 St. Gallen, Switzerland",Zürcherstrasse 462,9015,St.,Switzerland,47.4081801,9.3048603,4.4,388,Coop Supermarkt St. Gallen Shopping Arena,ChIJ2asOxUPgmkcRsw2tbK106EU,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,2100.0,800.0,1900.0,800.0,1700.0,,,St. Gallen
240,"Lerchenfeld CH, Zürcherstrasse 204, 9014 St. Gallen, Switzerland",Lerchenfeld CH,9014,St.,Switzerland,47.4127498,9.3358925,4.3,318,Coop Supermarkt St. Gallen Lerchenfeld,ChIJ7_jYLybgmkcRTTLPLpJqweA,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,2000.0,800.0,1900.0,800.0,1700.0,,,St. Gallen
241,"Kornhausstrasse 18, 9000 St. Gallen, Switzerland",Kornhausstrasse 18,9000,St.,Switzerland,47.4225275,9.3715834,4.1,122,Coop Pronto Shop St. Gallen Kornhausstrasse,ChIJCc18qUsem0cRJ2FbQeWhD78,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,500.0,2200.0,500.0,2200.0,500.0,2200.0,500.0,2200.0,500.0,2200.0,500.0,2200.0,700.0,2100.0,St. Gallen
242,"Favrestrasse 6, 9016 St. Gallen, Switzerland",Favrestrasse 6,9016,St.,Switzerland,47.43761869999999,9.4124692,4.1,104,Coop Pronto Shop mit Tankstelle St. Gallen Gallusmarkt,ChIJm2Cw45Iem0cRQocsbyxGEpA,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,530.0,2200.0,530.0,2200.0,530.0,2200.0,530.0,2200.0,530.0,2200.0,530.0,2200.0,700.0,2100.0,St. Gallen
243,"Rorschacher Str. 218, 9000 St. Gallen, Switzerland",Rorschacher Str. 218,9000,St.,Switzerland,47.4346718,9.4021305,4.3,201,Coop Pronto Shop mit Tankstelle St. Gallen St. Fiden,ChIJn6VsiPQem0cReu_lCbi3euM,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,530.0,2200.0,530.0,2200.0,530.0,2200.0,530.0,2200.0,530.0,2200.0,530.0,2200.0,700.0,2100.0,St. Gallen
244,"Fürstenlandstrasse 17, 9000 St. Gallen, Switzerland",Fürstenlandstrasse 17,9000,St.,Switzerland,47.4149901,9.3536084,4.4,179,Coop Pronto Shop mit Tankstelle St.Gallen Fürstenlandstrasse,ChIJwSVHIM4fm0cRyEDF1iBK-QA,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,530.0,2200.0,530.0,2200.0,530.0,2200.0,530.0,2200.0,530.0,2200.0,530.0,2200.0,700.0,2100.0,St. Gallen
245,"Favrestrasse 6, 9016 St. Gallen, Switzerland",Favrestrasse 6,9016,St.,Switzerland,47.4379171,9.4124528,4.4,251,JUMBO St. Gallen Gallusmarkt,ChIJb4rv1b8fm0cRj6ep7jQR4gE,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,2100.0,800.0,1900.0,800.0,1700.0,,,St. Gallen
246,"Rue de Carouge 76, 1205 Genève, Switzerland",Rue de Carouge 76,1205,Genève,Switzerland,46.1921857,6.1437072,4.1,533,Coop Supermarché Genève Augustins,ChIJ4T0Q29R6jEcRA6GesTrGNKw,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,2100.0,730.0,1930.0,730.0,1800.0,,,Genève
247,"Rue du Commerce 5, 1204 Genève, Switzerland",Rue du Commerce 5,1204,Genève,Switzerland,46.2041709,6.145159,4.2,2228,Coop City Genève Fusterie,ChIJ26xzGClljEcRJCZHsWPAexA,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,830.0,1900.0,830.0,1900.0,830.0,1900.0,830.0,2000.0,830.0,1930.0,830.0,1800.0,,,Genève
248,"Rue de Jargonnant 5, 1207 Genève, Switzerland",Rue de Jargonnant 5,1207,Genève,Switzerland,46.2005862,6.159896199999999,4.2,592,Coop,ChIJuWuMzDVljEcRe58areN_Uig,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,2100.0,730.0,1930.0,730.0,1800.0,,,Genève
249,"Rue de Montbrillant 90, 1202 Genève, Switzerland",Rue de Montbrillant 90,1202,Genève,Switzerland,46.2202958,6.141812199999999,4.2,849,Coop Supermarché Genève Montbrillant,ChIJBwX-oOFkjEcRkl6_5ZzelzY,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,2000.0,730.0,1930.0,730.0,1800.0,,,Genève
250,"Rue de la Servette 81, 1202 Genève, Switzerland",Rue de la Servette 81,1202,Genève,Switzerland,46.2124061,6.131160699999999,4.2,783,Coop Supermarché Genève Servette,ChIJ_b-GVcNkjEcRnSztlErRtLE,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,2100.0,730.0,1930.0,730.0,1800.0,,,Genève
251,"Rue de Montchoisy 35, 1207 Genève, Switzerland",Rue de Montchoisy 35,1207,Genève,Switzerland,46.204401,6.1619876,4.0,269,Coop Supermarché Genève Montchoisy,ChIJ3-6ryzVljEcRallpvgckuww,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,2000.0,730.0,1930.0,730.0,1800.0,,,Genève
252,"Rue des Pâquis 35, 1201 Genève, Switzerland",Rue des Pâquis 35,1201,Genève,Switzerland,46.2119773,6.149459499999999,4.1,422,Coop Supermarché Genève Pâquis,ChIJhSep9iNljEcR2qOHHtkPSSQ,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,2100.0,730.0,1930.0,730.0,1800.0,,,Genève
253,"Sous-sol, Rue du Mont-Blanc 30, 1201 Genève, Switzerland",Sous-sol,1201,Genève,Switzerland,46.20915529999999,6.1430947,3.9,101,Coop Supermarché Genève Gare Mont-Blanc,ChIJU4kzY_ZljEcRRB0e5Hjg4-Y,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2200.0,Genève
254,"Av. de Champel 8C, 1206 Genève, Switzerland",Av. de Champel 8C,1206,Genève,Switzerland,46.19463210000001,6.152285000000001,4.1,611,Coop Supermarché Genève Champel,ChIJWaoVjLV6jEcRWGS3UDFYxLw,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,2000.0,730.0,1930.0,730.0,1800.0,,,Genève
255,"Rue Voltaire 18, 1201 Genève, Switzerland",Rue Voltaire 18,1201,Genève,Switzerland,46.2079939,6.1373634,4.0,231,Coop Supermarché Genève Voltaire,ChIJeY8p5NlkjEcRVVUFddj7kM0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,2000.0,730.0,1930.0,730.0,1800.0,,,Genève
256,"Bd Carl-Vogt 22, 1205 Genève, Switzerland",Bd Carl-Vogt 22,1205,Genève,Switzerland,46.1997738,6.1323249,4.2,519,Coop Supermarché Genève Jonction,ChIJs2BAHNNkjEcRiDgAIJNVS0k,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,2000.0,730.0,1930.0,730.0,1800.0,,,Genève
257,"Rue de Lausanne 38, 1201 Genève, Switzerland",Rue de Lausanne 38,1201,Genève,Switzerland,46.2132532,6.145692400000001,4.0,254,Coop Supermarché Genève Rue de Lausanne,ChIJY4Sj4CBljEcRbeAofGHbLFI,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,2100.0,730.0,1930.0,730.0,1800.0,,,Genève
258,"Pl. des Charmilles 1, 1203 Genève, Switzerland",Pl. des Charmilles 1,1203,Genève,Switzerland,46.2081714,6.127462199999999,4.1,514,Coop Supermarché Genève Charmilles,ChIJTWDLVNtkjEcRNt4jeAKL6Gk,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,2000.0,730.0,1930.0,730.0,1800.0,,,Genève
259,"Bvd de Saint-Georges 72, 1205 Genève, Switzerland",Bvd de Saint-Georges 72,1205,Genève,Switzerland,46.2013246,6.13904,3.8,278,Coop Supermarché Genève Cirque,ChIJ603rISlljEcRI6I06-6vGqw,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,2000.0,730.0,1930.0,730.0,1800.0,,,Genève
260,"Av. De-Budé 15, 1202 Genève, Switzerland",Av. De-Budé 15,1202,Genève,Switzerland,46.2249399,6.1312948,4.1,308,Coop Supermarché Genève de Budé,ChIJbaRwVO5kjEcRRNB2McYlnhw,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,2000.0,800.0,1930.0,800.0,1800.0,,,Genève
261,"Rte de Florissant 56, 1206 Genève, Switzerland",Rte de Florissant 56,1206,Genève,Switzerland,46.1933482,6.1614395,4.2,638,Coop Supermarché Genève Florissant,ChIJWaoVjLV6jEcRUaWt5aBNv28,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,2000.0,730.0,1930.0,730.0,1800.0,,,Genève
262,"Rue de Saint-Jean 49, 1203 Genève, Switzerland",Rue de Saint-Jean 49,1203,Genève,Switzerland,46.2051811,6.130406199999999,4.2,74,Coop Supermarché Genève St-Jean Parc,ChIJyVrVc6VljEcRfdFXjkzVCN4,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,2000.0,730.0,1930.0,730.0,1800.0,,,Genève
263,"Rue Daubin 25, 1203 Genève, Switzerland",Rue Daubin 25,1203,Genève,Switzerland,46.2069201,6.1298625,4.1,243,Coop Supermarché Genève Daubin,ChIJd8Oc6M9kjEcR6gjakylEvYI,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,2000.0,730.0,1930.0,730.0,1800.0,,,Genève
264,"Av. du Devin-du-Village 1, 1203 Genève, Switzerland",Av. du Devin-du-Village 1,1203,Genève,Switzerland,46.20391499999999,6.124689999999998,4.1,160,Coop Supermarché Genève Saint-Jean,ChIJd8Oc6M9kjEcR4jq15354WbI,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,2000.0,730.0,1930.0,730.0,1800.0,,,Genève
265,"Rue de Carouge 12, 1205 Genève, Switzerland",Rue de Carouge 12,1205,Genève,Switzerland,46.1968841,6.1427974,4.1,1332,Coop City Genève Plainpalais,ChIJbeprz9R6jEcRytlL_p3DwAc,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,1930.0,800.0,1930.0,800.0,1800.0,,,Genève
266,"Burgstrasse 6, 8750 Glarus, Switzerland",Burgstrasse 6,8750,Glarus,Switzerland,47.0401192,9.0696079,4.1,199,Coop Supermarkt Glarus,ChIJyYJemrIthUcRYlXJv9cwh7w,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1800.0,,,Glarus
267,"Rte Champ-des-Fontaines 2, 1700 Fribourg, Switzerland",Rte Champ-des-Fontaines 2,1700,Fribourg,Switzerland,46.8094523,7.144176400000001,4.0,153,Coop Supermarché Fribourg Jura,ChIJuR41JcxujkcRmvm1FPpcvxw,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1600.0,,,Fribourg
268,"Fbg Saint-Germain 3, 2900 Porrentruy, Switzerland",Fbg Saint-Germain 3,2900,Porrentruy,Switzerland,47.41712229999999,7.077700099999999,4.2,584,Coop Supermarché Porrentruy Ajoie,ChIJ53KW-Q_3kUcRCDrJRc25Ld4,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,800.0,1830.0,800.0,1830.0,800.0,1830.0,800.0,2000.0,800.0,1830.0,730.0,1700.0,,,Jura
269,"Rue de l'Abbé-Monnin 81, 2854 Bassecourt, Switzerland",Rue de l'Abbé-Monnin 81,2854,Bassecourt,Switzerland,47.3389461,7.252449400000001,4.2,1047,Coop Supermarché Bassecourt,ChIJ45eeTrPlkUcRnAKHFl0uqNc,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,800.0,1830.0,800.0,1830.0,800.0,1830.0,800.0,1830.0,800.0,2000.0,800.0,1700.0,,,Jura
270,"Bahnhof SBB, 6300 Zug, Switzerland",Bahnhof SBB,6300,Zug,Switzerland,47.1733961,8.515507999999999,4.0,553,Coop Supermarkt Zug Bahnhof,ChIJwRhUL_aqmkcRK22wRZ-BudQ,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2200.0,700.0,2200.0,Zug
271,"Bundespl. 11, 6300 Zug, Switzerland",Bundespl. 11,6300,Zug,Switzerland,47.171421,8.514811500000002,4.3,1174,Coop City Zug,ChIJ56eAf1iqmkcRmoneG9jXXz0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,2000.0,800.0,1900.0,800.0,1700.0,,,Zug
272,"Baarerstrasse 6, 6300 Zug, Switzerland",Baarerstrasse 6,6300,Zug,Switzerland,47.1709556,8.516433699999999,4.1,325,Coop Supermarkt Zug Neustadt,ChIJwRhUL_aqmkcRXn9CXISB2Fg,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,2000.0,730.0,1900.0,730.0,1700.0,,,Zug
273,"Bahnhofplatz, 6300 Zug, Switzerland",Bahnhofplatz,6300,Zug,Switzerland,47.1736258,8.515306400000002,3.6,71,Coop to go Zug Bahnhof,ChIJS6pg9liqmkcRheqdB6-FMEQ,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,600.0,2100.0,600.0,2100.0,600.0,2100.0,600.0,2100.0,600.0,2100.0,700.0,2000.0,800.0,2000.0,Zug
274,"Bundespl. 11, 6300 Zug, Switzerland",Bundespl. 11,6300,Zug,Switzerland,47.1712913,8.514982200000002,4.0,144,Coop Restaurant Zug City,ChIJwRhUL_aqmkcRBmG7OiwZGhU,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,2000.0,800.0,1900.0,800.0,1700.0,,,Zug
275,"6300 Zug, Switzerland",6300 Zug,6300,Zug,,47.1716802,8.514331000000002,2.8,11,Parkhaus Coop City Zug,ChIJ0WU_Pa6rmkcRXSZ0PIVU9P8,,,,,,,,,,,,,,,,,,,,,,Zug
276,"Zugerstrasse 14, 6330 Cham, Switzerland",Zugerstrasse 14,6330,Cham,Switzerland,47.1814619,8.4615517,4.2,377,Coop Supermarkt Cham Seehof,ChIJI11au4wAkEcRyyjR9WT4MVY,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,2000.0,730.0,1700.0,,,Zug
277,"Marktstrasse 32, 6060 Sarnen, Switzerland",Marktstrasse 32,6060,Sarnen,Switzerland,46.8974718,8.2510819,4.3,503,Coop Supermarkt Sarnen,ChIJRVjqAEryj0cRtDG_UJV7y2I,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2000.0,730.0,1800.0,,,Obwalden
278,"Schoriederstrasse 1, 6055 Alpnach, Switzerland",Schoriederstrasse 1,6055,Alpnach,Switzerland,46.937693,8.2697328,4.0,214,Coop Supermarkt Alpnach,ChIJI8EzYgrxj0cRwWE48-TegTE,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1800.0,,,Obwalden
279,"Brünigstrasse 42, 6074 Giswil, Switzerland",Brünigstrasse 42,6074,Giswil,Switzerland,46.8375064,8.186092700000001,4.3,211,Coop Supermarkt Giswil,ChIJFSNiS6mSj0cR47CBIfZepWo,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,700.0,1900.0,700.0,1900.0,700.0,1900.0,700.0,1900.0,700.0,1900.0,700.0,1800.0,,,Obwalden
280,"Landweg 2, 6052 Hergiswil, Switzerland",Landweg 2,6052,Hergiswil,Switzerland,46.985962,8.311436000000004,4.3,124,Coop Supermarkt Hergiswil Landweg,ChIJmSUlX6Hwj0cRKnnS0rned80,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,1800.0,,,Nidwalden
281,"Bahnhofstrasse 2, 6052 Hergiswil, Switzerland",Bahnhofstrasse 2,6052,Hergiswil,Switzerland,46.9817416,8.310387900000002,4.3,173,Coop Supermarkt Hergiswil Bahnhofstrasse,ChIJmSUlX6Hwj0cRmVeTeQFOzxg,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,1800.0,,,Nidwalden
282,"Dorfstrasse 12, 6064 Kerns, Switzerland",Dorfstrasse 12,6064,Kerns,Switzerland,46.9012121,8.2757968,4.5,30,Coop Supermarkt Kerns,ChIJ70iw547zj0cRcscCIc5f3WY,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1800.0,,,Obwalden
283,"Titliszentrum 5, 6390 Engelberg, Switzerland",Titliszentrum 5,6390,Engelberg,Switzerland,46.820588,8.4047017,4.2,734,Coop,ChIJfY7qB3NghUcR3CsHwwrQo2w,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,1800.0,900.0,1800.0,Obwalden
284,"Marktstrasse 32, 6060 Sarnen, Switzerland",Marktstrasse 32,6060,Sarnen,Switzerland,46.8974718,8.2510819,4.2,95,Coop Restaurant Sarnen,ChIJZWudFzbyj0cRlffEeFtTkpY,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1800.0,730.0,1800.0,730.0,1800.0,730.0,1800.0,730.0,1800.0,700.0,1800.0,,,Obwalden
285,"Buochserstrasse 4, 6370 Stans, Switzerland",Buochserstrasse 4,6370,Stans,Switzerland,46.9581853,8.368242100000002,4.2,332,Coop Supermarkt Stans,ChIJ5eBCK6H3j0cRkzvkC4JyBdA,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1800.0,,,Nidwalden
286,"Schützenmatte, 6362 Stansstad, Switzerland",Schützenmatte,6362,Stansstad,Switzerland,46.9756216,8.341565799999998,4.2,171,Coop Supermarkt Stansstad,ChIJoT_-50X3j0cRllwJfFDW2Hs,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1800.0,,,Nidwalden
287,"Alpwegern 2, 3860 Meiringen, Switzerland",Alpwegern 2,3860,Meiringen,Switzerland,46.7285189,8.1817729,4.4,497,Coop Supermarkt Meiringen,ChIJgc_aGzWOj0cRqVkvoc_sEiw,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,1800.0,,,Bern
288,"Ringstrasse 19, 6010 Kriens, Switzerland",Ringstrasse 19,6010,Kriens,Switzerland,47.0174569,8.2996065,4.4,599,Coop Supermarkt Kriens Pilatusmarkt,ChIJL-Ojy1n6j0cR9YAqmlzQL7c,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,2100.0,800.0,1700.0,,,Luzern
289,"Kantonsstrasse 100, 6048 Horw, Switzerland",Kantonsstrasse 100,6048,Horw,Switzerland,47.0194799,8.311013799999998,4.2,252,Coop Supermarkt Horw,ChIJI79yD0b6j0cRqhBIlyjtD5I,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,2000.0,730.0,1700.0,,,Lucerne
290,"Hauptstrasse 139, 3855 Brienz, Switzerland",Hauptstrasse 139,3855,Brienz,Switzerland,46.7548019,8.037490000000002,4.3,507,Coop Supermarkt Brienz,ChIJM2K6hfKWj0cRT_M4Tm-3bec,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,2000.0,800.0,1700.0,,,Bern
291,"Langensandstrasse 23, 6005 Luzern, Switzerland",Langensandstrasse 23,6005,Luzern,Switzerland,47.03729329999999,8.3283896,4.0,86,Coop Supermarkt Luzern Schönbühl,ChIJlxqlMM_7j0cRa57aBqYOTNs,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,830.0,1900.0,830.0,1900.0,830.0,1900.0,830.0,1900.0,830.0,2000.0,800.0,1700.0,,,Luzern
292,"Nähseydi 6, 6374 Buochs, Switzerland",Nähseydi 6,6374,Buochs,Switzerland,46.9791833,8.416130299999999,4.3,477,Coop Supermarkt Buochs,ChIJjbg8dPn3j0cRbzb8xG-6CGU,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,,,Nidwalden
293,"Bahnhofstrasse 1, 6060 Sarnen, Switzerland",Bahnhofstrasse 1,6060,Sarnen,Switzerland,46.8942199,8.2474453,3.9,11,avec,ChIJHUmrx_nzj0cRUB1VwuS336Y,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,545.0,2100.0,545.0,2100.0,545.0,2100.0,545.0,2100.0,545.0,2200.0,600.0,2200.0,700.0,2100.0,Obwalden
294,"Unterfeld 4A, 6102 Malters, Switzerland",Unterfeld 4A,6102,Malters,Switzerland,47.0375744,8.1795697,4.1,203,Coop Supermarkt Malters Weihermatte,ChIJK6hQbbXlj0cRQDki5Yxb3gI,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,2000.0,730.0,1700.0,,,Luzern
295,"Hobacherweg 2, 6010 Kriens, Switzerland",Hobacherweg 2,6010,Kriens,Switzerland,47.034318,8.274046499999999,4.2,205,Coop Supermarkt Kriens Schappe,ChIJa_7NiB_7j0cRGn3RtL--mI4,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,2000.0,730.0,1700.0,,,Luzern
296,"Pilatusstrasse 14b, 6060 Sarnen, Switzerland",Pilatusstrasse 14b,6060,Sarnen,Switzerland,46.90128,8.2483,4.2,232,Lidl Schweiz,ChIJtR97Pp_zj0cR3VS7Fm3IWJ0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2100.0,730.0,2000.0,,,Obwalden
297,"Rue Louis-d'Affry 4, 1700 Fribourg, Switzerland",Rue Louis-d'Affry 4,1700,Fribourg,Switzerland,46.8036831,7.150504700000001,4.2,818,Coop Supermarché Fribourg Gare,ChIJOT83SCxpjkcRuOpg7YkW9vE,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,600.0,2100.0,600.0,2100.0,600.0,2100.0,600.0,2100.0,600.0,2100.0,600.0,2100.0,700.0,1900.0,Fribourg
298,"Av. de la Gare 10, 1700 Fribourg, Switzerland",Av. de la Gare 10,1700,Fribourg,Switzerland,46.80294749999999,7.151878699999999,4.1,680,Coop City Fribourg,ChIJ821sNixpjkcRAUTEMAGFkyo,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,830.0,1900.0,830.0,1900.0,830.0,1900.0,830.0,1900.0,830.0,2000.0,800.0,1600.0,,,Fribourg
299,"Rte Champ-des-Fontaines 2, 1700 Fribourg, Switzerland",Rte Champ-des-Fontaines 2,1700,Fribourg,Switzerland,46.8094523,7.144176400000001,4.0,153,Coop Supermarché Fribourg Jura,ChIJuR41JcxujkcRmvm1FPpcvxw,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1600.0,,,Fribourg
